gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue
1088967808;50c9509d-22c7-4a22-a47d-8c48425ef4a7;http://www.inaturalist.org/observations/1450322;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;inornatus;SUBSPECIES;Melursus ursinus inornatus Pucheran, 1855;Melursus ursinus inornatus;;LK;;Anuradhapura;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;8.46255;80.004386;31279.0;;;;;;2015-04-25T00:00:00;25;4;2015;6163867;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;1450322;;Bobby McCabe;2018-01-03T05:38:11;CC_BY_NC_4_0;rcollin;rcollin;;;2021-09-19T04:24:27.378Z;;COORDINATE_ROUNDED
1088895984;50c9509d-22c7-4a22-a47d-8c48425ef4a7;http://www.inaturalist.org/observations/1073020;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;NP;;Central;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;27.426373;84.701722;29727.0;;;;;;2012-09-23T04:56:45;23;9;2012;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;1073020;;Bobby McCabe;2018-01-03T05:29:05;CC_BY_NC_4_0;Tim Guida;Tim Guida;;;2021-09-19T05:08:00.756Z;StillImage;COORDINATE_ROUNDED
1065383139;7a25f7aa-03fb-4322-aaeb-66719e1a9527;88e282d0-4fe7-42b6-adc4-d91f2c48dbc3;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;Shaw, 1791;ZZ;;;PRESENT;;493fe050-055d-11d8-b84f-b8a03c50a862;;;;;;;;;1987-06-17T00:00:00;17;6;1987;2433395;2433395;PRESERVED_SPECIMEN;LACM;Mammals;88916;LAZ 87-152;;;CC0_1_0;;Los Angeles Zoo;;NATIVE;2021-09-15T20:49:46.101Z;;"INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
1065375878;7a25f7aa-03fb-4322-aaeb-66719e1a9527;75ac6341-7953-457a-b277-e6d3251ee6ec;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;Shaw, 1791;;;;PRESENT;;493fe050-055d-11d8-b84f-b8a03c50a862;;;;;;;;;1983-05-12T00:00:00;12;5;1983;2433395;2433395;PRESERVED_SPECIMEN;LACM;Mammals;91348;DP 20;;;CC0_1_0;;San Diego Zoo;;NATIVE;2021-09-15T20:49:48.277Z;;"INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
1043995294;3959ee49-7678-4a88-9049-5dfc55ccebf3;http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-a7933;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus Shaw, 1791;Shaw, 1791;IN;;;PRESENT;;2cd829bb-b713-433d-99cf-64bef11e5b3e;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;MNHN;ZM;AC-A7933;;;;CC_BY_4_0;;;;;2021-09-16T15:54:07.023Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1043995062;3959ee49-7678-4a88-9049-5dfc55ccebf3;http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-a5993;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus Shaw, 1791;Shaw, 1791;IN;;;PRESENT;;2cd829bb-b713-433d-99cf-64bef11e5b3e;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;MNHN;ZM;AC-A5993;;;;CC_BY_4_0;;;;;2021-09-16T15:54:20.032Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1043994391;3959ee49-7678-4a88-9049-5dfc55ccebf3;http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-a2722;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus Shaw, 1791;Shaw, 1791;ZZ;;Bengale;PRESENT;;2cd829bb-b713-433d-99cf-64bef11e5b3e;;;;;;;;;1825-01-01T00:00:00;;;1825;2433395;2433395;PRESERVED_SPECIMEN;MNHN;ZM;AC-A2722;;;;CC_BY_4_0;;Duvaucel, Alfred|Duvaucel, Alfred;;;2021-09-16T15:54:14.055Z;;"COUNTRY_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1043994193;3959ee49-7678-4a88-9049-5dfc55ccebf3;http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-a2147;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus Shaw, 1791;Shaw, 1791;;;;PRESENT;;2cd829bb-b713-433d-99cf-64bef11e5b3e;;;;;;;;;1825-01-01T00:00:00;;;1825;2433395;2433395;PRESERVED_SPECIMEN;MNHN;ZM;AC-A2147;;;;CC_BY_4_0;;Dussumier, Jean-Jacques|Dussumier, Jean-Jacques;;;2021-09-16T15:54:13.418Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1043994186;3959ee49-7678-4a88-9049-5dfc55ccebf3;http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-a2131;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus Shaw, 1791;Shaw, 1791;;;;PRESENT;;2cd829bb-b713-433d-99cf-64bef11e5b3e;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;MNHN;ZM;AC-A2131;;;;CC_BY_4_0;;;;;2021-09-16T15:54:13.412Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1043994185;3959ee49-7678-4a88-9049-5dfc55ccebf3;http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-a2130;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus Shaw, 1791;Shaw, 1791;IN;;;PRESENT;;2cd829bb-b713-433d-99cf-64bef11e5b3e;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;MNHN;ZM;AC-A2130;;;;CC_BY_4_0;;Duvaucel, Alfred|Duvaucel, Alfred;;;2021-09-16T15:54:13.411Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1043994184;3959ee49-7678-4a88-9049-5dfc55ccebf3;http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-a2128;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus Shaw, 1791;Shaw, 1791;ZZ;;Bengale;PRESENT;;2cd829bb-b713-433d-99cf-64bef11e5b3e;;;;;;;;;1825-01-01T00:00:00;;;1825;2433395;2433395;PRESERVED_SPECIMEN;MNHN;ZM;AC-A2128;;;;CC_BY_4_0;;Duvaucel, Alfred|Duvaucel, Alfred;;;2021-09-16T15:54:13.415Z;;"COUNTRY_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1043991261;3959ee49-7678-4a88-9049-5dfc55ccebf3;http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-1940-52;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus Shaw, 1791;Shaw, 1791;;;;PRESENT;;2cd829bb-b713-433d-99cf-64bef11e5b3e;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;MNHN;ZM;AC-1940-52;;;;CC_BY_4_0;;;;;2021-09-16T15:54:07.258Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1043990665;3959ee49-7678-4a88-9049-5dfc55ccebf3;http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-1931-50;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus Shaw, 1791;Shaw, 1791;;;;PRESENT;;2cd829bb-b713-433d-99cf-64bef11e5b3e;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;MNHN;ZM;AC-1931-50;;;;CC_BY_4_0;;;;;2021-09-16T15:54:21.475Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1043987378;3959ee49-7678-4a88-9049-5dfc55ccebf3;http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-1871-85;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus Shaw, 1791;Shaw, 1791;LK;;;PRESENT;;2cd829bb-b713-433d-99cf-64bef11e5b3e;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;MNHN;ZM;AC-1871-85;;;;CC_BY_4_0;;;;;2021-09-16T15:54:14.903Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1043986956;3959ee49-7678-4a88-9049-5dfc55ccebf3;http://coldb.mnhn.fr/catalognumber/mnhn/zm/ac-1833-1765;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus Shaw, 1791;Shaw, 1791;;;;PRESENT;;2cd829bb-b713-433d-99cf-64bef11e5b3e;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;MNHN;ZM;AC-1833-1765;;;;CC_BY_4_0;;;;;2021-09-16T15:54:10.893Z;;"INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1039529708;854f602e-f762-11e1-a439-00145eb45e9a;urn:uuid:fd93c265-ed2a-43a7-9363-269713ae1218;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;(Shaw, 1791);;;;PRESENT;1;2e167bb0-4441-11db-9ba2-b8a03c50a862;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;YPM;VZ;YPM MAM 013527;;;;CC0_1_0;Yale Peabody Museum of Natural History;;;;2021-09-15T11:05:04.788Z;StillImage;"OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
1039528188;854f602e-f762-11e1-a439-00145eb45e9a;urn:uuid:e504221e-f1cc-4424-84f2-a26427133929;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;(Shaw, 1791);IN;;;PRESENT;1;2e167bb0-4441-11db-9ba2-b8a03c50a862;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;YPM;VZ;YPM MAM 006996;;;;CC0_1_0;Yale Peabody Museum of Natural History;;;;2021-09-15T11:05:03.093Z;StillImage;"OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
922316179;6ac3f774-d9fb-4796-b3e9-92bf6c81c084;;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;LK;Yala National Park;;PRESENT;;bb646dff-a905-4403-a49b-6d378c2cf0d9;6.427213;81.572113;250.0;;;;;;1994-02-07T00:00:00;7;2;1994;2433395;2433395;HUMAN_OBSERVATION;naturgucker;naturgucker;-1522980138;;;;CC_BY_4_0;;794562383;;;2021-09-15T20:31:07.285Z;;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
922314066;6ac3f774-d9fb-4796-b3e9-92bf6c81c084;;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;NP;UTM50_45R_0200_3050;;PRESENT;;bb646dff-a905-4403-a49b-6d378c2cf0d9;27.556145;84.457634;25.0;;;;;;2013-09-25T00:00:00;25;9;2013;2433395;2433395;HUMAN_OBSERVATION;naturgucker;naturgucker;1784680328;;;;CC_BY_4_0;;-519881227;;;2021-09-15T20:31:45.244Z;;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
919451623;22a66350-7947-4a49-84a3-39c7c1b0881f;urn:catalog:MSU:MR:MR.5858;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;Kalvalla, 100 mi. NE Hyderabad;Andhra Pradesh State;PRESENT;;311e2740-f15a-11d8-b22f-b8a03c50a862;18.41156;79.53753;66612.0;;;;;;1960-11-17T00:00:00;17;11;1960;2433395;2433395;PRESERVED_SPECIMEN;MSU;MR;MR.5858;RLD1;;;CC0_1_0;;Roy L. Donahue;;NATIVE;2021-09-15T08:17:33.628Z;;
919447042;22a66350-7947-4a49-84a3-39c7c1b0881f;urn:catalog:MSU:MR:MR.7949;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;Wadiaram, Karimnagar District;Andhra Pradesh State;PRESENT;;311e2740-f15a-11d8-b22f-b8a03c50a862;17.96667;78.46667;3303.0;;;;;;1962-06-03T00:00:00;3;6;1962;2433395;2433395;PRESERVED_SPECIMEN;MSU;MR;MR.7949;;;;CC0_1_0;;M. Munsoor Ali;;NATIVE;2021-09-15T08:17:25.957Z;;
919444712;22a66350-7947-4a49-84a3-39c7c1b0881f;urn:catalog:MSU:MR:MR.22202;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;;Detroit Zoo, Royal Oak, Michigan;;PRESENT;;311e2740-f15a-11d8-b22f-b8a03c50a862;;;;;;;;;1973-08-20T00:00:00;20;8;1973;2433395;2433395;PRESERVED_SPECIMEN;MSU;MR;MR.22202;;;;CC0_1_0;;Larry P. Bowdre;;MANAGED;2021-09-15T08:17:29.729Z;;
919440917;22a66350-7947-4a49-84a3-39c7c1b0881f;urn:catalog:MSU:MR:MR.11142;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;20 mi. S of Sohagpur, Hoshangapur District;Madhya Pradesh State;PRESENT;;311e2740-f15a-11d8-b22f-b8a03c50a862;22.40935;78.2;28382.0;;;;;;1965-02-01T00:00:00;;2;1965;2433395;2433395;PRESERVED_SPECIMEN;MSU;MR;MR.11142;;;;CC0_1_0;;Lewis W. Zimmerman;;NATIVE;2021-09-15T08:17:31.409Z;;
919436086;22a66350-7947-4a49-84a3-39c7c1b0881f;urn:catalog:MSU:MR:MR.7948;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;Wadiaram, Karimnagar District;Andhra Pradesh State;PRESENT;;311e2740-f15a-11d8-b22f-b8a03c50a862;17.96667;78.46667;3303.0;;;;;;1962-06-03T00:00:00;3;6;1962;2433395;2433395;PRESERVED_SPECIMEN;MSU;MR;MR.7948;;;;CC0_1_0;;M. Munsoor Ali;;NATIVE;2021-09-15T08:17:33.647Z;;
919432274;22a66350-7947-4a49-84a3-39c7c1b0881f;urn:catalog:MSU:MR:MR.14806;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;IN;Eehrai, 110 mi. N of Nagpur;;PRESENT;;311e2740-f15a-11d8-b22f-b8a03c50a862;;;;;;;;;1967-01-01T00:00:00;;;1967;2433395;2433395;PRESERVED_SPECIMEN;MSU;MR;MR.14806;;;;CC0_1_0;;Gene Klineburger;;NATIVE;2021-09-15T08:17:34.159Z;;
891090725;50c9509d-22c7-4a22-a47d-8c48425ef4a7;http://www.inaturalist.org/observations/106003;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;;Madhya Pradesh;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;22.379937;80.456899;30298.0;;;;;;2012-03-20T16:49:00;20;3;2012;7059318;2433395;HUMAN_OBSERVATION;iNaturalist;Observations;106003;;Bobby McCabe;2018-02-13T15:17:01;CC_BY_4_0;Allan Hopkins;Allan Hopkins;;;2021-09-19T04:24:11.250Z;StillImage;COORDINATE_ROUNDED
865729624;5a659248-1f70-11e3-b2c5-00145eb45e9a;;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus (Shaw, 1791);;IN;"Chhattisgarh; Raipur (Provinces Centrales)";;PRESENT;;23539a57-1347-4dd3-af2a-cf9478563baa;21.24228;81.63843;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;MHNG;Mammals housed at MHNG, Geneva;MHNG-MAM-847.045;;;;CC_BY_NC_4_0;;Rowland Ward Ltd;;;2021-09-15T09:26:50.852Z;;"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
859521645;96ca66b4-f762-11e1-a439-00145eb45e9a;urn:catalog:AMNH:Mammals:M-35602;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;;;;PRESENT;1;ccd1ddc0-6c21-11de-8224-b8a03c50a862;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;AMNH;Mammals;M-35602;;;;CC0_1_0;;;;NATIVE;2021-09-15T22:48:03.435Z;;INSTITUTION_COLLECTION_MISMATCH
859504901;96ca66b4-f762-11e1-a439-00145eb45e9a;urn:catalog:AMNH:Mammals:M-150205;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;;;;PRESENT;1;ccd1ddc0-6c21-11de-8224-b8a03c50a862;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;AMNH;Mammals;M-150205;;;;CC0_1_0;;N.Y.Z.S.;;NATIVE;2021-09-15T22:48:03.959Z;;INSTITUTION_COLLECTION_MISMATCH
859504827;96ca66b4-f762-11e1-a439-00145eb45e9a;urn:catalog:AMNH:Mammals:M-22896;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;;;;PRESENT;1;ccd1ddc0-6c21-11de-8224-b8a03c50a862;;;;;;;;;1906-06-01T00:00:00;1;6;1906;2433395;2433395;PRESERVED_SPECIMEN;AMNH;Mammals;M-22896;;;;CC0_1_0;;N.Y.Z.S.;;NATIVE;2021-09-15T22:48:02.582Z;;INSTITUTION_COLLECTION_MISMATCH
859504647;96ca66b4-f762-11e1-a439-00145eb45e9a;urn:catalog:AMNH:Mammals:M-22720;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;;;;PRESENT;1;ccd1ddc0-6c21-11de-8224-b8a03c50a862;;;;;;;;;1904-12-12T00:00:00;12;12;1904;2433395;2433395;PRESERVED_SPECIMEN;AMNH;Mammals;M-22720;98;;;CC0_1_0;;N.Y.Z.S.;;NATIVE;2021-09-15T22:48:02.581Z;;INSTITUTION_COLLECTION_MISMATCH
859478698;96ca66b4-f762-11e1-a439-00145eb45e9a;urn:catalog:AMNH:Mammals:M-54495;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;No. Kheri Forest;Sanaripur;PRESENT;1;ccd1ddc0-6c21-11de-8224-b8a03c50a862;;;;;;;;;1923-04-19T00:00:00;19;4;1923;7059318;2433395;PRESERVED_SPECIMEN;AMNH;Mammals;M-54495;76;;;CC0_1_0;;;;NATIVE;2021-09-15T22:48:05.096Z;;"CONTINENT_INVALID;INSTITUTION_COLLECTION_MISMATCH"
859478693;96ca66b4-f762-11e1-a439-00145eb45e9a;urn:catalog:AMNH:Mammals:M-54467;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;No. Kheri Forest;Sanaripur;PRESENT;1;ccd1ddc0-6c21-11de-8224-b8a03c50a862;;;;;;;;;1923-04-16T00:00:00;16;4;1923;7059318;2433395;PRESERVED_SPECIMEN;AMNH;Mammals;M-54467;73;;;CC0_1_0;;;;NATIVE;2021-09-15T22:48:03.815Z;;"CONTINENT_INVALID;INSTITUTION_COLLECTION_MISMATCH"
859478688;96ca66b4-f762-11e1-a439-00145eb45e9a;urn:catalog:AMNH:Mammals:M-54466;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;No. Kheri Forest;Sanaripur;PRESENT;1;ccd1ddc0-6c21-11de-8224-b8a03c50a862;;;;;;;;;1923-04-13T00:00:00;13;4;1923;7059318;2433395;PRESERVED_SPECIMEN;AMNH;Mammals;M-54466;71;;;CC0_1_0;;;;NATIVE;2021-09-15T22:48:03.346Z;;"CONTINENT_INVALID;INSTITUTION_COLLECTION_MISMATCH"
859478683;96ca66b4-f762-11e1-a439-00145eb45e9a;urn:catalog:AMNH:Mammals:M-54465;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;IN;No. Kheri Forest;Sanaripur;PRESENT;1;ccd1ddc0-6c21-11de-8224-b8a03c50a862;;;;;;;;;1923-04-12T00:00:00;12;4;1923;7059318;2433395;PRESERVED_SPECIMEN;AMNH;Mammals;M-54465;70;;;CC0_1_0;;;;NATIVE;2021-09-15T22:48:02.517Z;;"CONTINENT_INVALID;INSTITUTION_COLLECTION_MISMATCH"
859433939;96ca66b4-f762-11e1-a439-00145eb45e9a;urn:catalog:AMNH:Mammals:M-54464;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;ursinus;SUBSPECIES;Melursus ursinus ursinus;Melursus ursinus ursinus;;ZZ;;;PRESENT;1;ccd1ddc0-6c21-11de-8224-b8a03c50a862;;;;;;;;;1923-03-08T00:00:00;8;3;1923;7059318;2433395;PRESERVED_SPECIMEN;AMNH;Mammals;M-54464;36;;;CC0_1_0;;;;NATIVE;2021-09-15T22:48:03.969Z;;INSTITUTION_COLLECTION_MISMATCH
859342443;96ca66b4-f762-11e1-a439-00145eb45e9a;urn:catalog:AMNH:Mammals:M-119571;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;MX;;;PRESENT;1;ccd1ddc0-6c21-11de-8224-b8a03c50a862;25.37;-111.6;;;;;;;1937-10-21T00:00:00;21;10;1937;2433395;2433395;PRESERVED_SPECIMEN;AMNH;Mammals;M-119571;;;;CC0_1_0;;;;NATIVE;2021-09-15T22:48:03.278Z;;"COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH"
859342440;96ca66b4-f762-11e1-a439-00145eb45e9a;urn:catalog:AMNH:Mammals:M-119570;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;MX;;;PRESENT;1;ccd1ddc0-6c21-11de-8224-b8a03c50a862;25.37;-111.6;;;;;;;1937-10-21T00:00:00;21;10;1937;2433395;2433395;PRESERVED_SPECIMEN;AMNH;Mammals;M-119570;;;;CC0_1_0;;;;NATIVE;2021-09-15T22:48:03.108Z;;"COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH"
859339952;96ca66b4-f762-11e1-a439-00145eb45e9a;urn:catalog:AMNH:Mammals:M-35898;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;;;;PRESENT;1;ccd1ddc0-6c21-11de-8224-b8a03c50a862;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;AMNH;Mammals;M-35898;;;;CC0_1_0;;;;NATIVE;2021-09-15T22:48:02.675Z;;INSTITUTION_COLLECTION_MISMATCH
787018709;58d0f326-2e85-4d0a-a744-571461220f00;urn:catalog:UCMP:V:23077;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus;;;Recent Element Collection;;PRESENT;1;0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862;;;;;;;;;;;;;2433395;2433395;PRESERVED_SPECIMEN;UCMP;V;23077;;;;CC_BY_4_0;;;;;2021-09-15T19:51:08.908Z;StillImage;"OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
779859612;b7ec1bf8-819b-11e2-bad2-00145eb45e9a;;Animalia;Chordata;Mammalia;Carnivora;Ursidae;Melursus;Melursus ursinus;;SPECIES;Melursus ursinus (Shaw, 1791);Melursus ursinus Shaw, 1791;;DE;Zoo Leipzig;;PRESENT;;10980920-6dad-11da-ad13-b8a03c50a862;;;;;;;;;1980-07-09T15:05:00;9;7;1980;2433395;2433395;OBSERVATION;MfN;TSA;TSA:Melursus_ursinus_S_1395_7_1;;;;CC_BY_4_0;;Tembrock, Günter;;;2021-09-17T22:29:34.132Z;Sound;
